absolute_timestamp,accel_x,accel_y,accel_z
1775855252455,0.018,-0.867,-0.497
1775855252475,0.017,-0.869,-0.495
1775855252494,0.018,-0.871,-0.493
1775855252514,0.025,-0.861,-0.491
1775855252534,0.024,-0.862,-0.486
1775855252554,0.027,-0.864,-0.484
1775855252573,0.029,-0.868,-0.491
1775855252593,0.038,-0.865,-0.490
1775855252613,0.027,-0.854,-0.491
1775855252633,0.031,-0.858,-0.497
1775855252652,0.024,-0.864,-0.496
1775855252672,0.024,-0.867,-0.492
1775855252692,0.019,-0.858,-0.494
1775855252712,0.024,-0.867,-0.486
1775855252731,0.021,-0.869,-0.479
1775855252751,0.020,-0.864,-0.486
1775855252771,0.022,-0.864,-0.492
1775855252791,0.020,-0.868,-0.490
1775855252811,0.021,-0.867,-0.491
1775855252830,0.022,-0.868,-0.492
1775855252850,0.028,-0.867,-0.493
1775855252870,0.018,-0.858,-0.499
1775855252890,0.018,-0.859,-0.501
1775855252909,0.013,-0.869,-0.496
1775855252929,0.013,-0.862,-0.494
1775855252949,0.015,-0.869,-0.489
1775855252969,0.015,-0.871,-0.481
1775855252988,0.011,-0.843,-0.487
1775855253008,0.013,-0.854,-0.500
1775855253028,0.008,-0.868,-0.497
1775855253048,0.006,-0.864,-0.501
1775855253067,0.007,-0.862,-0.508
1775855253087,0.011,-0.858,-0.498
1775855253107,0.008,-0.861,-0.497
1775855253127,0.010,-0.857,-0.499
1775855253146,0.013,-0.861,-0.510
1775855253166,0.015,-0.856,-0.514
1775855253186,0.009,-0.847,-0.518
1775855253206,0.008,-0.852,-0.517
1775855253225,0.010,-0.853,-0.515
1775855253245,0.007,-0.856,-0.516
1775855253265,0.003,-0.854,-0.512
1775855253285,0.003,-0.850,-0.504
1775855253305,0.001,-0.862,-0.503
1775855253324,-0.004,-0.855,-0.501
1775855253344,-0.004,-0.853,-0.506
1775855253364,-0.007,-0.871,-0.501
1775855253384,-0.005,-0.873,-0.499
1775855253403,-0.009,-0.868,-0.497
1775855253423,-0.009,-0.863,-0.477
1775855253443,-0.016,-0.856,-0.447
1775855253463,-0.021,-0.857,-0.432
1775855253482,-0.022,-0.845,-0.426
1775855253502,-0.021,-0.843,-0.424
1775855253522,-0.024,-0.853,-0.424
1775855253542,-0.022,-0.849,-0.414
1775855253561,-0.028,-0.831,-0.425
1775855253581,-0.026,-0.811,-0.463
1775855253601,-0.029,-0.821,-0.482
1775855253621,-0.027,-0.821,-0.484
1775855253640,-0.032,-0.822,-0.503
1775855253660,-0.028,-0.798,-0.514
1775855253680,-0.021,-0.795,-0.525
1775855253700,-0.010,-0.776,-0.543
1775855253720,0.017,-0.758,-0.569
1775855253739,0.036,-0.749,-0.598
1775855253759,0.063,-0.706,-0.622
1775855253779,0.069,-0.690,-0.645
1775855253799,0.081,-0.686,-0.666
1775855253818,0.092,-0.666,-0.666
1775855253838,0.108,-0.728,-0.666
1775855253858,0.112,-0.704,-0.616
1775855253878,0.121,-0.687,-0.573
1775855253897,0.123,-0.731,-0.552
1775855253917,0.122,-0.692,-0.533
1775855253937,0.123,-0.660,-0.508
1775855253957,0.106,-0.633,-0.480
1775855253976,0.099,-0.628,-0.466
1775855253996,0.084,-0.597,-0.460
1775855254016,0.061,-0.552,-0.443
1775855254036,0.051,-0.589,-0.447
1775855254055,0.045,-0.524,-0.497
1775855254075,0.058,-0.477,-0.562
1775855254095,0.061,-0.473,-0.604
1775855254115,0.074,-0.470,-0.600
1775855254134,0.072,-0.443,-0.585
1775855254154,0.067,-0.382,-0.626
1775855254174,0.076,-0.389,-0.685
1775855254194,0.074,-0.327,-0.729
1775855254213,0.083,-0.275,-0.814
1775855254233,0.080,-0.367,-0.880
1775855254253,0.074,-0.359,-0.892
