time,seconds_elapsed,local_time,magneticBearing
1775952697925507000,1.796507080078125,2026-04-11T19:11:37.925-05:00,183.77223309294794
1775952697935563000,1.80656298828125,2026-04-11T19:11:37.935-05:00,183.93645644134554
1775952697945620200,1.8166201171875,2026-04-11T19:11:37.945-05:00,183.6794605190863
1775952697955677200,1.82667724609375,2026-04-11T19:11:37.955-05:00,183.7575182829798
1775952697965734100,1.836734130859375,2026-04-11T19:11:37.965-05:00,183.58085755514082
1775952697975791000,1.846791015625,2026-04-11T19:11:37.975-05:00,183.68073801170948
1775952697985848000,1.85684814453125,2026-04-11T19:11:37.985-05:00,183.83294507897705
1775952697995905000,1.866905029296875,2026-04-11T19:11:37.995-05:00,183.7696178502691
1775952698005962000,1.8769619140625,2026-04-11T19:11:38.005-05:00,184.01232197191612
1775952698016018000,1.887017822265625,2026-04-11T19:11:38.016-05:00,183.96346486213062
1775952698026075000,1.897074951171875,2026-04-11T19:11:38.026-05:00,184.10379257826125
1775952698036131800,1.9071318359375,2026-04-11T19:11:38.036-05:00,184.28636116608038
1775952698046189000,1.91718896484375,2026-04-11T19:11:38.046-05:00,184.14036994748926
1775952698056246300,1.927246337890625,2026-04-11T19:11:38.056-05:00,184.01821619900497
1775952698066303200,1.93730322265625,2026-04-11T19:11:38.066-05:00,184.01821619900497
1775952698076360200,1.947360107421875,2026-04-11T19:11:38.076-05:00,183.8148937301716
1775952698086417200,1.957417236328125,2026-04-11T19:11:38.086-05:00,183.79459642569557
1775952698096473000,1.96747314453125,2026-04-11T19:11:38.096-05:00,183.92505358783058
1775952698106530000,1.977530029296875,2026-04-11T19:11:38.106-05:00,183.95548994293972
1775952698116587000,1.9875869140625,2026-04-11T19:11:38.116-05:00,184.22608824427283
1775952698126644000,1.99764404296875,2026-04-11T19:11:38.126-05:00,183.99182339628643
1775952698136701000,2.007700927734375,2026-04-11T19:11:38.136-05:00,183.80765649916543
1775952698146758100,2.017758056640625,2026-04-11T19:11:38.146-05:00,183.73926374759264
1775952698156815000,2.027815185546875,2026-04-11T19:11:38.156-05:00,183.66493176930396
1775952698166872000,2.0378720703125,2026-04-11T19:11:38.166-05:00,183.61142985522764
1775952698176928300,2.04792822265625,2026-04-11T19:11:38.176-05:00,183.83224588611134
1775952698186985200,2.057985107421875,2026-04-11T19:11:38.186-05:00,183.77365738500828
1775952698197042200,2.068042236328125,2026-04-11T19:11:38.197-05:00,183.90043576233103
1775952698207099100,2.07809912109375,2026-04-11T19:11:38.207-05:00,184.21540584044595
1775952698217156000,2.088156005859375,2026-04-11T19:11:38.217-05:00,184.19996604330314
1775952698227213000,2.098213134765625,2026-04-11T19:11:38.227-05:00,184.1724865068553
1775952698237270000,2.10827001953125,2026-04-11T19:11:38.237-05:00,184.2173319475214
1775952698247326000,2.118325927734375,2026-04-11T19:11:38.247-05:00,183.93731688030823
1775952698257383000,2.1283828125,2026-04-11T19:11:38.257-05:00,184.22141291085484
1775952698267440000,2.138440185546875,2026-04-11T19:11:38.267-05:00,183.99115827609407
1775952698277497000,2.1484970703125,2026-04-11T19:11:38.277-05:00,184.09322869362347
1775952698287554000,2.158553955078125,2026-04-11T19:11:38.287-05:00,184.36814642093734
1775952698297611000,2.168611083984375,2026-04-11T19:11:38.297-05:00,184.2549128960587
1775952698307668000,2.17866796875,2026-04-11T19:11:38.307-05:00,184.20553055046724
1775952698317725000,2.188724853515625,2026-04-11T19:11:38.317-05:00,184.36351853670652
1775952698327781000,2.198781005859375,2026-04-11T19:11:38.327-05:00,184.1519933854504
1775952698337838000,2.208838134765625,2026-04-11T19:11:38.337-05:00,184.2384740186146
1775952698347895000,2.21889501953125,2026-04-11T19:11:38.347-05:00,184.2384740186146
1775952698357952000,2.228951904296875,2026-04-11T19:11:38.357-05:00,184.32376704980857
1775952698368009000,2.239009033203125,2026-04-11T19:11:38.368-05:00,184.25207404313133
1775952698378066200,2.249066162109375,2026-04-11T19:11:38.378-05:00,184.62965476109903
1775952698388123100,2.259123046875,2026-04-11T19:11:38.388-05:00,184.38395141209855
1775952698398180000,2.26918017578125,2026-04-11T19:11:38.398-05:00,184.4268223679071
1775952698408236000,2.279236083984375,2026-04-11T19:11:38.408-05:00,184.4322489747381
1775952698418293000,2.28929296875,2026-04-11T19:11:38.418-05:00,184.2484622749021
1775952698428350000,2.299349853515625,2026-04-11T19:11:38.428-05:00,184.3710016612319
1775952698438407200,2.3094072265625,2026-04-11T19:11:38.438-05:00,184.17746393804507
1775952698448464100,2.319464111328125,2026-04-11T19:11:38.448-05:00,184.17038234083847
1775952698458521000,2.32952099609375,2026-04-11T19:11:38.458-05:00,184.41107639598437
1775952698468578000,2.339578125,2026-04-11T19:11:38.468-05:00,184.16031407424208
1775952698478634000,2.349634033203125,2026-04-11T19:11:38.478-05:00,183.98513502784306
1775952698488691000,2.35969091796875,2026-04-11T19:11:38.488-05:00,184.2968933187993
1775952698498748200,2.369748046875,2026-04-11T19:11:38.498-05:00,184.18618034005073
1775952698508805000,2.37980517578125,2026-04-11T19:11:38.508-05:00,184.32197725806907
1775952698518862000,2.389862060546875,2026-04-11T19:11:38.518-05:00,184.2002204960983
1775952698528919000,2.3999189453125,2026-04-11T19:11:38.528-05:00,184.09964108402488
1775952698538976000,2.40997607421875,2026-04-11T19:11:38.538-05:00,184.35868470324968
1775952698549032200,2.4200322265625,2026-04-11T19:11:38.549-05:00,184.303494983028
1775952698559089200,2.430089111328125,2026-04-11T19:11:38.559-05:00,184.323315711361
1775952698569146000,2.44014599609375,2026-04-11T19:11:38.569-05:00,184.54372885617937
1775952698579203000,2.450203125,2026-04-11T19:11:38.579-05:00,184.27165010343754
1775952698589260000,2.460260009765625,2026-04-11T19:11:38.589-05:00,184.39088035337124
1775952698599317200,2.470317138671875,2026-04-11T19:11:38.599-05:00,184.39288073472756
1775952698609374200,2.480374267578125,2026-04-11T19:11:38.609-05:00,184.32952844233046
1775952698619431200,2.49043115234375,2026-04-11T19:11:38.619-05:00,184.32952844233046
1775952698629487000,2.500487060546875,2026-04-11T19:11:38.629-05:00,184.51376560317195
1775952698639544000,2.5105439453125,2026-04-11T19:11:38.639-05:00,184.39648681292897
1775952698649601000,2.52060107421875,2026-04-11T19:11:38.649-05:00,184.45300632592435
1775952698659658000,2.530657958984375,2026-04-11T19:11:38.659-05:00,184.5889898751165
1775952698669715000,2.54071484375,2026-04-11T19:11:38.669-05:00,184.21875142481318
1775952698679772000,2.55077197265625,2026-04-11T19:11:38.679-05:00,184.39802198569018
1775952698689828900,2.560828857421875,2026-04-11T19:11:38.689-05:00,184.49377939259833
1775952698699885000,2.570885009765625,2026-04-11T19:11:38.699-05:00,184.31423452033638
1775952698709942000,2.58094189453125,2026-04-11T19:11:38.709-05:00,184.21398326166235
1775952698719999200,2.590999267578125,2026-04-11T19:11:38.719-05:00,184.35328862885441
1775952698730056200,2.60105615234375,2026-04-11T19:11:38.730-05:00,184.24962052915166
1775952698740113200,2.611113037109375,2026-04-11T19:11:38.740-05:00,184.20565627703908
1775952698750170000,2.621170166015625,2026-04-11T19:11:38.750-05:00,183.9965071635468
1775952698760227000,2.63122705078125,2026-04-11T19:11:38.760-05:00,184.20460047112178
1775952698770283000,2.641282958984375,2026-04-11T19:11:38.770-05:00,184.081855973888
1775952698780340000,2.651340087890625,2026-04-11T19:11:38.780-05:00,184.14331615264842
1775952698790397000,2.66139697265625,2026-04-11T19:11:38.790-05:00,184.27397372304569
1775952698800454000,2.671453857421875,2026-04-11T19:11:38.800-05:00,184.19405577196014
1775952698810511000,2.681510986328125,2026-04-11T19:11:38.810-05:00,184.53494959966827
1775952698820568000,2.691568115234375,2026-04-11T19:11:38.820-05:00,184.3844845971555
1775952698830625300,2.701625244140625,2026-04-11T19:11:38.830-05:00,184.1513196677041
1775952698840682200,2.71168212890625,2026-04-11T19:11:38.840-05:00,184.28211525659017
1775952698850738200,2.72173828125,2026-04-11T19:11:38.850-05:00,184.41919622070782
1775952698860795000,2.731794921875,2026-04-11T19:11:38.860-05:00,184.24739093187716
1775952698870852000,2.74185205078125,2026-04-11T19:11:38.870-05:00,184.27502313150407
1775952698880909000,2.751908935546875,2026-04-11T19:11:38.880-05:00,184.4691105360699
1775952698890966000,2.761966064453125,2026-04-11T19:11:38.890-05:00,184.29915435467467
1775952698901023000,2.77202294921875,2026-04-11T19:11:38.901-05:00,184.29915435467467
1775952698911080000,2.782079833984375,2026-04-11T19:11:38.911-05:00,184.35395636499058
1775952698921136000,2.79213623046875,2026-04-11T19:11:38.921-05:00,184.05182783402452
1775952698931193000,2.802193115234375,2026-04-11T19:11:38.931-05:00,184.04132450070438
1775952698941250000,2.81225,2026-04-11T19:11:38.941-05:00,184.16039364733555
1775952698951307000,2.82230712890625,2026-04-11T19:11:38.951-05:00,183.96844070733766
1775952698961364000,2.832364013671875,2026-04-11T19:11:38.961-05:00,184.04138346719108
