absolute_timestamp,gyro_x,gyro_y,gyro_z
1775859198014,-0.003,-0.002,0.001
1775859198033,-0.004,-0.001,0.001
1775859198053,-0.005,-0.000,-0.000
1775859198073,-0.005,-0.001,0.000
1775859198093,-0.005,-0.001,-0.002
1775859198112,-0.004,-0.002,-0.001
1775859198132,-0.006,-0.001,0.000
1775859198152,-0.007,-0.000,0.000
1775859198172,-0.006,-0.000,0.000
1775859198191,-0.005,0.000,0.000
1775859198211,-0.004,0.001,0.001
1775859198231,-0.002,0.001,-0.000
1775859198251,-0.004,-0.001,-0.004
1775859198271,-0.002,-0.001,0.001
1775859198290,-0.005,0.002,0.004
1775859198310,-0.006,0.002,-0.001
1775859198330,-0.003,-0.000,-0.003
1775859198350,-0.002,-0.002,-0.001
1775859198369,-0.002,-0.002,0.002
1775859198389,-0.004,-0.003,0.002
1775859198409,-0.004,-0.001,0.002
1775859198429,-0.006,0.002,0.000
1775859198448,-0.004,0.001,-0.000
1775859198468,-0.001,0.001,0.002
1775859198488,-0.000,0.001,0.001
1775859198508,0.002,0.000,-0.000
1775859198527,0.002,-0.001,-0.001
1775859198547,0.002,0.000,-0.001
1775859198567,0.002,-0.000,-0.000
1775859198587,0.001,-0.000,-0.001
1775859198607,-0.001,-0.000,-0.000
1775859198626,-0.003,-0.001,0.000
1775859198646,-0.005,-0.001,0.000
1775859198666,-0.006,0.000,0.001
1775859198686,-0.006,0.001,0.001
1775859198705,-0.007,0.003,0.001
1775859198725,-0.008,0.004,0.003
1775859198745,-0.008,0.005,0.003
1775859198765,-0.006,0.005,0.004
1775859198784,-0.005,0.005,0.005
1775859198804,-0.006,0.006,0.007
1775859198824,-0.005,0.007,0.007
1775859198844,-0.003,0.005,0.002
1775859198863,-0.003,0.003,0.003
1775859198883,-0.005,0.006,0.011
1775859198903,-0.006,0.008,0.008
1775859198923,-0.007,0.006,0.001
1775859198942,-0.007,0.005,0.000
1775859198962,-0.006,0.005,0.002
1775859198982,-0.003,0.001,0.002
1775859199002,-0.003,-0.003,0.001
1775859199022,-0.004,-0.004,0.001
1775859199041,-0.005,-0.003,0.000
1775859199061,-0.004,-0.002,0.001
1775859199081,-0.004,0.001,0.004
1775859199101,-0.003,0.003,0.003
1775859199120,-0.001,0.001,0.000
1775859199140,0.000,0.001,0.002
1775859199160,-0.000,0.002,0.004
1775859199180,-0.002,0.000,0.003
1775859199199,-0.003,-0.001,0.002
1775859199219,-0.005,0.000,0.003
1775859199239,-0.009,0.002,0.004
1775859199259,-0.010,0.004,0.004
1775859199278,-0.010,0.003,0.004
1775859199298,-0.012,0.004,0.004
1775859199318,-0.012,0.004,0.004
1775859199338,-0.015,0.004,0.005
1775859199357,-0.018,0.006,0.006
1775859199377,-0.020,0.007,0.005
1775859199397,-0.021,0.007,0.007
1775859199417,-0.021,0.009,0.008
1775859199437,-0.022,0.007,0.003
1775859199456,-0.020,0.003,0.005
1775859199476,-0.019,0.005,0.014
1775859199496,-0.017,0.008,0.012
1775859199516,-0.013,0.007,0.008
1775859199535,-0.012,0.006,0.008
1775859199555,-0.013,0.008,0.010
1775859199575,-0.017,0.007,0.010
1775859199595,-0.018,0.004,0.010
1775859199614,-0.017,0.003,0.010
1775859199634,-0.017,0.003,0.009
1775859199654,-0.016,0.004,0.012
1775859199674,-0.020,0.006,0.014
1775859199693,-0.029,0.008,0.016
1775859199713,-0.038,0.009,0.016
1775859199733,-0.042,0.010,0.017
1775859199753,-0.043,0.008,0.017
1775859199773,-0.048,0.005,0.016
1775859199792,-0.052,0.002,0.013
1775859199812,-0.053,-0.001,0.011
1775859199832,-0.051,-0.003,0.011
1775859199852,-0.051,-0.004,0.011
1775859199871,-0.055,-0.005,0.008
1775859199891,-0.062,-0.006,0.006
1775859199911,-0.070,-0.005,0.006
1775859199931,-0.077,-0.005,0.007
1775859199950,-0.082,-0.005,0.006
1775859199970,-0.086,-0.002,0.005
1775859199990,-0.089,0.000,0.005
1775859200010,-0.087,-0.001,0.004
1775859200029,-0.084,-0.006,0.002
1775859200049,-0.075,-0.010,0.010
1775859200069,-0.069,-0.006,0.015
1775859200089,-0.066,-0.002,0.012
1775859200109,-0.065,0.001,0.010
1775859200128,-0.065,0.007,0.012
1775859200148,-0.063,0.012,0.013
1775859200168,-0.062,0.014,0.013
1775859200188,-0.062,0.017,0.014
1775859200207,-0.062,0.020,0.013
1775859200227,-0.059,0.020,0.012
1775859200247,-0.059,0.021,0.015
1775859200267,-0.063,0.026,0.017
1775859200286,-0.068,0.031,0.016
1775859200306,-0.074,0.038,0.019
1775859200326,-0.089,0.056,0.023
1775859200346,-0.106,0.080,0.024
1775859200365,-0.115,0.098,0.030
1775859200385,-0.115,0.109,0.034
1775859200405,-0.109,0.121,0.038
1775859200425,-0.109,0.135,0.046
1775859200445,-0.107,0.151,0.055
1775859200464,-0.097,0.164,0.064
1775859200484,-0.090,0.176,0.070
1775859200504,-0.081,0.187,0.074
1775859200524,-0.073,0.196,0.070
1775859200543,-0.077,0.199,0.053
1775859200563,-0.081,0.197,0.037
1775859200583,-0.082,0.183,0.016
1775859200603,-0.085,0.161,-0.012
1775859200622,-0.084,0.135,-0.029
1775859200642,-0.087,0.110,-0.038
1775859200662,-0.095,0.089,-0.041
1775859200682,-0.108,0.064,-0.050
1775859200701,-0.110,0.041,-0.049
1775859200721,-0.108,0.024,-0.048
1775859200741,-0.104,0.011,-0.050
1775859200761,-0.100,-0.005,-0.050
1775859200781,-0.083,-0.011,-0.043
1775859200800,-0.067,-0.008,-0.031
1775859200820,-0.049,-0.000,-0.016
1775859200840,-0.032,0.002,-0.007
1775859200860,-0.044,0.006,-0.013
1775859200879,-0.065,0.001,-0.033
1775859200899,-0.060,-0.009,-0.032
1775859200919,-0.076,-0.017,-0.049
1775859200939,-0.075,-0.022,-0.035
1775859200958,-0.038,-0.018,-0.015
1775859200978,-0.032,-0.026,-0.008
1775859200998,-0.032,-0.039,-0.003
1775859201018,-0.013,-0.052,-0.007
1775859201038,-0.014,-0.048,-0.013
1775859201057,-0.006,-0.045,-0.004
1775859201077,-0.002,-0.050,-0.004
1775859201097,-0.009,-0.050,-0.009
1775859201117,-0.016,-0.059,-0.023
1775859201136,-0.021,-0.068,-0.010
1775859201156,-0.025,-0.054,0.007
1775859201176,-0.027,-0.038,0.012
1775859201196,-0.028,-0.042,0.000
1775859201215,-0.048,-0.063,-0.009
1775859201235,-0.071,-0.069,-0.013
1775859201255,-0.078,-0.067,-0.010
1775859201275,-0.082,-0.057,-0.004
1775859201294,-0.080,-0.032,0.004
1775859201314,-0.069,-0.013,0.007
1775859201334,-0.066,-0.010,0.003
1775859201354,-0.071,-0.011,-0.015
1775859201374,-0.068,-0.003,-0.011
1775859201393,-0.062,0.001,-0.001
1775859201413,-0.075,0.001,-0.004
1775859201433,-0.085,-0.005,-0.023
1775859201453,-0.082,-0.005,-0.041
1775859201472,-0.081,0.000,-0.046
1775859201492,-0.096,0.004,-0.042
1775859201512,-0.100,0.004,-0.041
1775859201532,-0.092,0.010,-0.049
1775859201551,-0.087,0.016,-0.047
1775859201571,-0.080,0.011,-0.037
1775859201591,-0.071,-0.002,-0.042
1775859201611,-0.055,0.000,-0.042
1775859201630,-0.043,0.001,-0.040
1775859201650,-0.039,-0.002,-0.046
1775859201670,-0.039,0.020,-0.044
1775859201690,-0.044,0.040,-0.046
1775859201710,-0.039,0.039,-0.051
1775859201729,-0.027,0.068,-0.025
1775859201749,-0.032,0.093,-0.009
1775859201769,-0.042,0.066,-0.026
1775859201789,-0.041,0.037,-0.026
1775859201808,-0.031,0.048,-0.019
1775859201828,-0.030,0.050,-0.018
1775859201848,-0.042,0.026,-0.031
1775859201868,-0.050,0.029,-0.005
1775859201887,-0.051,0.068,0.017
1775859201907,-0.062,0.067,0.007
1775859201927,-0.067,0.045,-0.018
1775859201947,-0.083,0.059,-0.032
1775859201966,-0.099,0.079,-0.030
1775859201986,-0.119,0.067,0.003
1775859202006,-0.142,0.042,0.009
1775859202026,-0.128,0.031,-0.002
1775859202046,-0.098,0.026,0.001
1775859202065,-0.076,0.022,0.004
1775859202085,-0.061,0.029,0.018
1775859202105,-0.040,0.032,0.051
1775859202125,-0.034,-0.006,0.064
1775859202144,-0.031,-0.025,0.056
1775859202164,-0.034,-0.025,0.053
1775859202184,-0.025,-0.019,0.066
1775859202204,0.005,0.009,0.056
1775859202223,0.032,0.031,0.042
1775859202243,0.002,0.016,0.010
1775859202263,-0.054,-0.006,-0.019
1775859202283,-0.112,0.029,-0.031
1775859202302,-0.068,0.046,-0.010
1775859202322,0.014,-0.005,-0.000
1775859202342,0.019,-0.029,0.002
1775859202362,0.005,-0.000,-0.001
1775859202382,0.012,0.001,-0.015
1775859202401,0.027,0.004,-0.031
1775859202421,0.016,0.019,-0.000
1775859202441,-0.029,0.022,0.010
1775859202461,-0.050,-0.020,-0.007
1775859202480,-0.045,-0.052,-0.032
1775859202500,-0.040,-0.047,-0.016
1775859202520,0.004,-0.041,0.012
1775859202540,0.044,-0.021,0.000
1775859202559,0.054,-0.005,-0.049
1775859202579,0.041,-0.010,-0.055
1775859202599,0.049,-0.029,-0.045
1775859202619,0.051,-0.068,-0.085
1775859202638,0.040,-0.063,-0.092
1775859202658,0.075,-0.049,-0.042
1775859202678,0.080,-0.069,-0.018
1775859202698,0.022,-0.059,-0.042
1775859202717,0.033,-0.041,-0.050
1775859202737,0.071,-0.044,-0.018
1775859202757,0.078,-0.034,-0.006
1775859202777,0.091,-0.042,-0.008
1775859202797,0.095,-0.062,-0.015
1775859202816,0.082,-0.072,0.018
1775859202836,0.055,-0.051,0.043
1775859202856,0.039,-0.041,0.006
1775859202876,0.046,-0.032,-0.019
1775859202895,0.074,-0.032,0.021
1775859202915,0.077,-0.032,0.030
1775859202935,0.056,-0.029,-0.014
1775859202955,0.038,-0.019,-0.021
1775859202974,0.044,-0.021,0.000
1775859202994,0.048,-0.007,0.011
1775859203014,0.051,0.010,0.006
1775859203034,0.035,0.021,0.017
1775859203053,0.015,0.045,0.056
1775859203073,0.020,0.054,0.064
1775859203093,0.040,0.022,0.007
1775859203113,0.041,-0.025,-0.038
1775859203133,0.041,-0.009,-0.011
1775859203152,0.031,0.032,0.073
1775859203172,0.024,0.019,0.031
1775859203192,0.045,-0.018,-0.006
1775859203212,0.072,-0.045,0.033
1775859203231,0.011,-0.053,0.047
1775859203251,-0.007,-0.021,0.009
1775859203271,0.090,-0.022,0.010
1775859203291,0.066,-0.052,0.007
1775859203310,-0.017,-0.031,0.080
1775859203330,-0.029,0.014,0.074
1775859203350,-0.000,-0.011,0.008
1775859203370,-0.005,-0.079,0.049
1775859203389,0.013,-0.070,0.101
1775859203409,0.082,-0.009,0.072
1775859203429,0.067,0.009,0.010
1775859203449,-0.034,0.037,0.021
1775859203468,-0.054,0.057,0.053
1775859203488,-0.012,0.016,0.002
1775859203508,-0.000,-0.002,-0.034
1775859203528,-0.029,0.020,0.023
1775859203548,-0.058,0.017,0.071
1775859203567,-0.056,0.023,0.049
1775859203587,-0.045,0.022,-0.013
1775859203607,-0.027,-0.030,-0.052
1775859203627,-0.048,-0.063,-0.037
1775859203646,-0.043,-0.011,0.036
1775859203666,-0.021,-0.002,0.022
1775859203686,-0.037,-0.035,-0.051
1775859203706,-0.019,-0.024,-0.051
1775859203725,0.001,-0.009,-0.007
1775859203745,-0.031,0.010,0.037
1775859203765,-0.064,0.038,0.047
1775859203785,-0.047,0.020,0.034
1775859203804,-0.039,-0.031,0.005
1775859203824,-0.026,-0.014,0.003
1775859203844,-0.012,0.017,0.010
1775859203864,-0.015,0.003,-0.010
1775859203883,-0.015,0.007,-0.003
1775859203903,-0.009,0.026,0.021
1775859203923,-0.010,0.022,0.018
1775859203943,0.012,0.005,-0.006
1775859203962,0.035,0.000,0.002
1775859203982,0.025,0.005,0.021
1775859204002,0.019,-0.004,0.010
1775859204022,0.028,0.010,0.006
1775859204041,0.038,-0.006,-0.006
1775859204061,0.032,-0.041,-0.006
1775859204081,0.031,-0.010,0.007
1775859204101,0.050,0.003,-0.001
1775859204120,0.062,-0.049,-0.017
1775859204140,0.046,-0.059,-0.019
1775859204160,0.048,-0.023,-0.009
1775859204180,0.059,-0.030,-0.023
1775859204199,0.061,-0.041,-0.041
1775859204219,0.077,-0.022,-0.025
1775859204239,0.089,-0.005,-0.003
1775859204259,0.080,0.001,0.008
1775859204279,0.036,0.002,-0.002
1775859204298,0.010,0.018,-0.006
1775859204318,0.001,0.020,-0.013
1775859204338,-0.023,-0.011,-0.027
1775859204358,-0.001,-0.028,-0.019
1775859204377,-0.014,0.007,-0.018
1775859204397,-0.047,0.042,-0.021
1775859204417,-0.073,0.049,-0.016
1775859204437,-0.092,0.029,-0.033
1775859204456,-0.131,0.020,-0.054
1775859204476,-0.152,0.016,-0.065
1775859204496,-0.146,-0.032,-0.068
1775859204516,-0.168,-0.065,-0.062
1775859204535,-0.175,-0.022,-0.041
1775859204555,-0.109,0.015,-0.019
1775859204575,-0.042,-0.001,-0.007
1775859204595,0.019,-0.009,0.013
1775859204614,0.090,0.023,0.034
1775859204634,0.113,0.027,0.034
1775859204654,0.091,0.000,0.015
1775859204674,0.092,-0.011,-0.026
1775859204693,0.060,-0.031,-0.039
1775859204713,-0.009,-0.023,0.004
1775859204733,-0.029,-0.004,-0.000
1775859204753,-0.009,-0.035,-0.018
1775859204772,0.025,-0.028,0.030
1775859204792,0.047,0.019,0.052
1775859204812,0.044,0.027,0.033
1775859204832,0.038,0.035,0.029
1775859204851,0.031,0.063,0.031
1775859204871,0.042,0.064,-0.003
1775859204891,0.069,0.045,-0.063
1775859204911,0.090,0.033,-0.026
1775859204931,0.067,0.052,0.035
1775859204950,-0.004,0.053,0.011
1775859204970,-0.031,0.015,-0.058
1775859204990,0.002,-0.025,-0.051
1775859205010,0.009,-0.021,0.029
1775859205029,-0.067,-0.009,0.025
1775859205049,-0.102,-0.037,-0.064
1775859205069,-0.058,-0.061,-0.026
1775859205089,-0.061,-0.009,0.037
1775859205108,-0.083,0.031,0.037
1775859205128,-0.052,-0.002,0.012
1775859205148,-0.035,-0.025,0.023
1775859205168,-0.052,0.006,0.052
1775859205187,-0.096,0.029,0.016
1775859205207,-0.094,0.018,-0.020
1775859205227,-0.060,-0.012,-0.024
1775859205247,-0.067,-0.018,-0.059
1775859205266,-0.085,0.002,-0.053
1775859205286,-0.058,0.031,0.002
1775859205306,-0.033,0.036,0.050
1775859205326,-0.052,-0.001,0.007
1775859205346,-0.063,-0.031,-0.052
1775859205365,-0.082,-0.028,-0.036
1775859205385,-0.107,-0.001,0.033
1775859205405,-0.098,0.031,0.048
1775859205425,-0.079,0.019,-0.021
1775859205444,-0.053,-0.050,-0.059
1775859205464,-0.023,-0.050,-0.031
1775859205484,0.009,0.042,0.016
1775859205504,0.011,0.068,0.007
1775859205523,-0.026,0.013,-0.032
1775859205543,-0.030,-0.002,-0.032
1775859205563,-0.014,0.003,-0.021
1775859205583,-0.028,-0.002,0.000
1775859205602,-0.050,-0.004,0.015
1775859205622,-0.069,0.022,0.013
1775859205642,-0.042,0.019,-0.009
1775859205662,-0.001,-0.035,-0.034
1775859205681,0.024,-0.001,0.001
1775859205701,0.035,0.039,0.008
1775859205721,-0.004,0.001,-0.021
1775859205741,-0.011,-0.004,-0.014
1775859205761,0.020,0.020,0.012
1775859205780,0.024,-0.006,0.005
1775859205800,0.015,-0.002,0.009
1775859205820,0.043,0.017,0.015
1775859205840,0.073,-0.010,0.010
1775859205859,0.060,-0.019,0.000
1775859205879,0.054,0.005,-0.000
1775859205899,0.081,-0.001,-0.014
1775859205919,0.087,-0.035,-0.020
1775859205938,0.085,-0.048,-0.004
1775859205958,0.086,-0.033,0.007
1775859205978,0.115,-0.023,0.005
1775859205998,0.137,-0.034,0.010
1775859206017,0.117,-0.039,0.017
1775859206037,0.101,-0.036,0.006
1775859206057,0.084,-0.015,-0.000
1775859206077,0.064,0.011,-0.001
1775859206096,0.025,0.019,0.004
1775859206116,-0.010,0.020,0.003
1775859206136,-0.024,0.024,-0.011
1775859206156,-0.029,0.025,-0.020
1775859206175,-0.040,0.024,-0.014
1775859206195,-0.084,0.035,-0.001
1775859206215,-0.144,0.063,0.004
1775859206235,-0.181,0.080,0.000
1775859206255,-0.150,0.052,-0.017
1775859206274,-0.085,-0.013,-0.062
1775859206294,-0.024,-0.047,-0.065
1775859206314,-0.018,-0.031,-0.013
1775859206334,-0.049,-0.008,-0.005
1775859206353,-0.006,0.010,0.021
1775859206373,0.078,0.025,0.068
1775859206393,0.085,-0.002,0.045
1775859206413,0.054,-0.026,0.001
1775859206432,0.054,-0.025,0.018
1775859206452,0.065,-0.029,0.022
1775859206472,0.034,-0.015,0.011
1775859206492,0.025,0.004,0.035
1775859206511,0.011,0.004,0.050
1775859206531,-0.013,0.004,0.012
1775859206551,-0.002,-0.010,-0.006
1775859206571,0.019,-0.012,0.027
1775859206590,0.022,0.010,0.036
1775859206610,0.020,0.003,-0.029
1775859206630,0.029,-0.011,-0.042
1775859206650,0.053,0.035,0.043
1775859206670,0.053,0.070,0.040
1775859206689,0.008,0.001,-0.067
1775859206709,-0.055,-0.072,-0.091
1775859206729,-0.069,-0.020,-0.026
1775859206749,-0.053,0.032,0.025
1775859206768,0.029,-0.012,0.019
1775859206788,0.063,-0.064,-0.018
1775859206808,0.021,-0.048,-0.011
1775859206828,-0.009,-0.010,0.006
1775859206847,0.001,-0.000,0.006
1775859206867,-0.004,0.009,0.026
1775859206887,-0.025,0.052,0.044
1775859206907,-0.038,0.089,0.022
1775859206926,0.012,0.071,0.008
1775859206946,0.076,0.008,0.001
1775859206966,0.019,-0.016,-0.005
1775859206986,-0.080,0.016,0.022
1775859207005,-0.119,0.056,0.016
1775859207025,-0.073,0.052,-0.006
1775859207045,0.019,0.006,-0.020
1775859207065,0.027,-0.065,-0.021
1775859207085,-0.063,-0.085,-0.031
1775859207104,-0.109,-0.011,-0.003
1775859207124,-0.064,0.019,0.025
1775859207144,-0.046,-0.027,-0.006
1775859207164,-0.072,0.010,-0.000
1775859207183,-0.112,0.046,0.022
1775859207203,-0.126,0.007,-0.010
1775859207223,-0.106,-0.017,-0.053
1775859207243,-0.071,0.007,-0.013
1775859207262,-0.027,0.012,0.037
1775859207282,-0.020,-0.003,0.032
1775859207302,-0.023,-0.003,0.007
1775859207322,-0.013,-0.010,0.010
1775859207341,-0.011,-0.033,0.002
1775859207361,-0.025,-0.002,0.006
1775859207381,-0.008,0.034,0.013
1775859207401,0.029,0.002,-0.015
1775859207421,0.051,0.000,-0.010
1775859207440,0.048,0.042,0.012
1775859207460,0.039,0.045,-0.002
1775859207480,0.025,0.015,-0.007
1775859207500,0.012,0.002,0.018
1775859207519,0.004,0.009,0.032
1775859207539,0.029,0.003,0.007
1775859207559,0.024,-0.018,-0.009
1775859207579,0.010,-0.009,0.009
1775859207598,0.006,0.019,0.021
1775859207618,0.023,0.022,0.002
1775859207638,0.057,-0.019,-0.020
1775859207658,0.083,-0.037,-0.007
1775859207677,0.110,-0.031,-0.008
1775859207697,0.120,-0.031,-0.020
1775859207717,0.129,-0.037,-0.015
1775859207737,0.119,-0.030,-0.008
1775859207757,0.094,-0.020,-0.003
1775859207776,0.086,-0.010,-0.001
1775859207796,0.083,0.002,0.002
1775859207816,0.067,0.008,0.004
1775859207836,0.034,0.024,0.004
1775859207855,-0.013,0.047,-0.003
1775859207875,-0.068,0.056,-0.017
1775859207895,-0.116,0.041,-0.044
1775859207915,-0.139,0.027,-0.055
1775859207934,-0.140,0.028,-0.032
1775859207954,-0.133,0.020,-0.038
1775859207974,-0.153,0.000,-0.042
1775859207994,-0.167,0.011,-0.027
1775859208014,-0.142,0.020,-0.040
1775859208033,-0.121,-0.013,-0.060
1775859208053,-0.127,-0.021,-0.032
1775859208073,-0.105,0.010,-0.004
1775859208093,-0.046,-0.008,-0.002
1775859208112,0.020,-0.025,0.038
1775859208132,0.105,-0.010,0.063
1775859208152,0.116,-0.011,0.040
1775859208172,0.073,-0.028,0.007
1775859208191,0.037,-0.024,0.001
1775859208211,0.017,-0.010,0.008
1775859208231,-0.006,-0.024,-0.001
1775859208251,0.025,-0.027,-0.014
1775859208270,0.100,-0.022,0.013
1775859208290,0.111,0.001,0.040
1775859208310,0.058,0.014,0.036
1775859208330,0.005,0.005,0.031
1775859208350,-0.006,0.017,0.032
1775859208369,-0.010,0.030,0.013
1775859208389,0.023,0.024,0.008
1775859208409,0.088,0.023,0.038
1775859208429,0.145,0.027,0.034
1775859208448,0.169,0.000,-0.021
1775859208468,0.146,-0.071,-0.039
1775859208488,0.145,-0.091,-0.038
1775859208508,0.107,-0.088,-0.055
1775859208527,-0.006,-0.047,-0.021
1775859208547,-0.077,0.013,0.015
1775859208567,-0.088,-0.024,-0.026
1775859208587,-0.091,-0.065,-0.054
1775859208607,-0.072,-0.019,0.003
1775859208626,-0.041,0.016,0.023
1775859208646,-0.033,-0.019,-0.002
1775859208666,-0.043,0.015,-0.001
1775859208686,-0.018,0.052,0.027
1775859208705,-0.030,-0.000,0.015
1775859208725,-0.080,-0.019,-0.018
1775859208745,-0.099,-0.006,-0.007
1775859208765,-0.081,-0.002,-0.005
1775859208784,-0.044,-0.010,-0.010
1775859208804,-0.057,-0.031,0.012
1775859208824,-0.079,-0.032,0.034
1775859208844,-0.052,-0.029,0.007
1775859208864,-0.041,-0.007,-0.019
1775859208883,-0.045,0.022,0.017
1775859208903,-0.090,0.015,0.032
1775859208923,-0.130,0.006,0.000
1775859208943,-0.150,0.009,-0.020
1775859208962,-0.103,-0.016,0.006
1775859208982,-0.045,-0.031,0.030
1775859209002,-0.032,-0.023,0.014
1775859209022,-0.009,-0.027,-0.009
1775859209041,-0.011,-0.021,-0.007
1775859209061,-0.017,0.020,0.029
1775859209081,-0.005,0.029,0.035
1775859209101,-0.009,0.016,0.015
1775859209120,-0.019,0.019,0.013
1775859209140,-0.011,0.004,0.018
1775859209160,-0.006,-0.004,0.003
1775859209180,0.014,0.036,0.001
1775859209200,0.041,0.032,-0.012
1775859209219,0.060,-0.017,-0.026
1775859209239,0.048,-0.014,-0.021
1775859209259,0.016,0.027,0.005
1775859209279,-0.006,0.015,0.010
1775859209298,-0.017,0.001,0.015
1775859209318,-0.004,0.029,0.019
1775859209338,0.019,0.002,-0.005
1775859209358,0.001,-0.047,-0.032
1775859209377,0.004,-0.026,-0.004
1775859209397,0.053,0.011,0.010
1775859209417,0.090,-0.028,-0.020
1775859209437,0.074,-0.051,-0.032
1775859209456,0.069,-0.011,-0.017
1775859209476,0.082,0.001,-0.001
1775859209496,0.072,-0.034,-0.009
1775859209516,0.050,-0.052,-0.010
1775859209536,0.053,-0.031,0.007
1775859209555,0.065,-0.020,0.011
1775859209575,0.044,-0.013,0.008
1775859209595,0.018,0.004,0.001
1775859209615,0.017,0.026,-0.007
1775859209634,0.008,0.036,-0.014
1775859209654,-0.024,0.029,-0.022
1775859209674,-0.061,0.026,-0.022
1775859209694,-0.075,0.043,-0.013
1775859209713,-0.087,0.059,-0.008
1775859209733,-0.110,0.060,0.003
1775859209753,-0.114,0.056,0.011
1775859209773,-0.096,0.048,-0.011
1775859209793,-0.080,0.024,-0.010
1775859209812,-0.081,0.000,0.000
1775859209832,-0.123,-0.003,-0.014
1775859209852,-0.157,0.007,-0.009
1775859209872,-0.143,0.024,0.006
1775859209891,-0.047,0.051,0.012
1775859209911,0.083,0.034,0.014
1775859209931,0.123,-0.000,0.001
1775859209951,0.112,-0.008,-0.025
1775859209970,0.105,-0.004,-0.028
1775859209990,0.088,-0.024,-0.007
1775859210010,0.045,-0.039,0.015
1775859210030,0.010,-0.020,0.009
1775859210050,-0.001,-0.026,-0.007
1775859210069,0.011,-0.025,0.024
1775859210089,0.055,0.011,0.027
1775859210109,0.063,-0.013,-0.005
1775859210129,0.051,-0.019,0.015
1775859210148,0.047,0.000,0.018
1775859210168,0.040,-0.025,-0.017
1775859210188,0.038,-0.030,-0.004
1775859210208,0.035,0.004,0.026
1775859210227,0.041,0.008,0.008
1775859210247,0.065,-0.019,-0.021
1775859210267,0.109,-0.024,-0.012
1775859210287,0.146,0.003,0.019
1775859210307,0.133,0.020,0.039
1775859210326,0.037,0.028,0.040
1775859210346,-0.011,0.049,0.028
1775859210366,0.050,0.013,0.001
1775859210386,0.077,-0.059,-0.016
1775859210405,-0.045,-0.072,-0.018
1775859210425,-0.150,-0.006,-0.024
1775859210445,-0.091,0.031,0.031
1775859210465,-0.001,-0.013,0.014
1775859210484,-0.033,-0.040,-0.045
1775859210504,-0.080,0.019,-0.016
1775859210524,-0.025,0.026,0.021
1775859210544,-0.010,-0.057,-0.021
1775859210564,-0.075,-0.051,-0.030
1775859210583,-0.104,0.022,0.019
1775859210603,-0.106,-0.012,0.007
1775859210623,-0.123,-0.008,-0.015
1775859210643,-0.104,0.030,0.005
1775859210662,-0.082,-0.011,0.003
1775859210682,-0.071,-0.040,-0.035
1775859210702,-0.063,0.012,-0.028
1775859210722,-0.053,0.032,0.006
1775859210741,-0.042,-0.025,-0.002
1775859210761,-0.063,-0.065,0.006
1775859210781,-0.104,-0.040,-0.016
1775859210801,-0.099,0.004,-0.015
1775859210820,-0.060,0.029,0.000
1775859210840,-0.047,0.033,0.002
1775859210860,-0.062,0.022,-0.005
1775859210880,-0.062,-0.010,-0.012
1775859210900,-0.062,-0.037,-0.012
1775859210919,-0.073,0.006,0.013
1775859210939,-0.054,0.038,0.040
1775859210959,-0.032,0.006,0.009
1775859210979,-0.015,0.004,-0.015
1775859210998,0.007,0.010,-0.013
1775859211018,0.014,0.002,-0.004
1775859211038,0.011,-0.004,-0.001
1775859211058,0.008,0.006,0.002
1775859211077,0.020,0.018,0.016
1775859211097,0.033,0.001,0.017
1775859211117,0.031,-0.021,0.001
1775859211137,0.026,-0.004,0.013
1775859211156,0.037,0.004,0.012
1775859211176,0.046,-0.030,-0.009
1775859211196,0.051,-0.016,0.005
1775859211216,0.057,0.025,0.025
1775859211236,0.054,0.035,0.010
1775859211255,0.055,0.019,-0.022
1775859211275,0.081,0.013,-0.028
1775859211295,0.121,-0.004,-0.025
1775859211315,0.130,-0.039,-0.024
1775859211334,0.142,-0.049,-0.011
1775859211354,0.147,-0.045,0.004
1775859211374,0.137,-0.029,0.028
1775859211394,0.129,-0.023,0.038
1775859211413,0.122,-0.020,0.038
1775859211433,0.104,-0.008,0.015
1775859211453,0.067,0.010,0.010
1775859211473,0.025,0.041,0.023
1775859211492,-0.012,0.055,0.034
1775859211512,-0.056,0.049,0.018
1775859211532,-0.112,0.040,-0.004
1775859211552,-0.159,0.037,-0.017
1775859211571,-0.183,0.043,-0.027
1775859211591,-0.188,0.039,-0.037
1775859211611,-0.189,0.024,-0.020
1775859211631,-0.151,0.027,0.008
1775859211651,-0.084,0.044,0.029
1775859211670,-0.022,0.056,0.063
1775859211690,0.025,0.036,0.040
1775859211710,0.048,-0.001,0.002
1775859211730,0.054,0.006,0.025
1775859211749,0.058,0.015,0.032
1775859211769,0.083,-0.010,0.006
1775859211789,0.110,-0.018,0.023
1775859211809,0.063,-0.020,0.029
1775859211828,0.007,-0.027,-0.006
1775859211848,0.022,-0.036,-0.033
1775859211868,0.037,-0.031,0.014
1775859211888,0.055,0.009,0.051
1775859211907,0.066,0.002,0.009
1775859211927,0.050,-0.035,-0.026
1775859211947,0.031,-0.016,-0.004
1775859211967,0.030,0.008,-0.003
1775859211986,0.018,-0.017,-0.013
1775859212006,0.014,0.004,0.009
1775859212026,0.011,0.035,-0.003
1775859212046,-0.002,0.019,-0.033
1775859212066,-0.004,0.011,-0.005
1775859212085,0.009,0.038,0.033
1775859212105,0.038,0.047,0.024
1775859212125,0.083,0.030,0.004
