absolute_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1773292797661374999,-0.138784,-0.019143,9.681360,0.004276,-0.044288,-0.001069
1773292797663110468,-0.138784,-0.019143,9.681360,0.005498,-0.046731,-0.001069
1773292797663535468,-0.133998,-0.038285,9.662218,0.005498,-0.046731,-0.001069
1773292797665270937,-0.133998,-0.038285,9.662218,0.006720,-0.047953,-0.002291
1773292797665695937,-0.143569,-0.019143,9.643075,0.006720,-0.047953,-0.002291
1773292797667431406,-0.143569,-0.019143,9.643075,0.005498,-0.050396,-0.001069
1773292797667856406,-0.177069,-0.028714,9.700503,0.005498,-0.050396,-0.001069
1773292797669591874,-0.177069,-0.028714,9.700503,0.006720,-0.050396,-0.002291
1773292797670016874,-0.143569,-0.014357,9.662218,0.006720,-0.050396,-0.002291
1773292797671752343,-0.143569,-0.014357,9.662218,0.006720,-0.057727,-0.003512
1773292797672177343,-0.105284,-0.023928,9.652647,0.006720,-0.057727,-0.003512
1773292797673912812,-0.105284,-0.023928,9.652647,0.005498,-0.057727,-0.003512
1773292797674337812,-0.133998,0.000000,9.710074,0.005498,-0.057727,-0.003512
1773292797676073281,-0.133998,0.000000,9.710074,0.006720,-0.055283,-0.004734
1773292797676498281,-0.153141,-0.023928,9.690931,0.006720,-0.055283,-0.004734
1773292797678233749,-0.153141,-0.023928,9.690931,0.005498,-0.057727,-0.005956
1773292797678658749,-0.157926,-0.019143,9.686146,0.005498,-0.057727,-0.005956
1773292797680394218,-0.157926,-0.019143,9.686146,0.005498,-0.060170,-0.005956
1773292797680819218,-0.153141,-0.066999,9.681360,0.005498,-0.060170,-0.005956
1773292797682554687,-0.153141,-0.066999,9.681360,0.007941,-0.055283,-0.004734
1773292797682979687,-0.033500,-0.066999,9.695718,0.007941,-0.055283,-0.004734
1773292797684715103,-0.033500,-0.066999,9.695718,0.005498,-0.056505,-0.003512
1773292797685140103,-0.014357,-0.086142,9.796216,0.005498,-0.056505,-0.003512
1773292797686875624,-0.014357,-0.086142,9.796216,0.004276,-0.054062,-0.002291
1773292797687300624,-0.028714,-0.086142,9.796216,0.004276,-0.054062,-0.002291
1773292797689036093,-0.028714,-0.086142,9.796216,0.006720,-0.047953,-0.002291
1773292797689461093,-0.033500,-0.086142,9.796216,0.006720,-0.047953,-0.002291
1773292797691196562,-0.033500,-0.086142,9.796216,0.003054,-0.045509,-0.002291
1773292797691621562,-0.038285,-0.081356,9.777073,0.003054,-0.045509,-0.002291
1773292797693356978,-0.038285,-0.081356,9.777073,0.004276,-0.044288,-0.001069
1773292797693781978,-0.043071,-0.052642,9.762716,0.004276,-0.044288,-0.001069
1773292797695517499,-0.043071,-0.052642,9.762716,0.004276,-0.043066,-0.001069
1773292797695942499,-0.076570,-0.062213,9.757931,0.004276,-0.043066,-0.001069
1773292797697677968,-0.076570,-0.062213,9.757931,0.005498,-0.044288,-0.001069
1773292797698102968,-0.076570,-0.033500,9.748360,0.005498,-0.044288,-0.001069
1773292797699838437,-0.076570,-0.033500,9.748360,0.005498,-0.038179,-0.001069
1773292797700263437,-0.071785,-0.043071,9.738789,0.005498,-0.038179,-0.001069
1773292797701998853,-0.071785,-0.043071,9.738789,0.005498,-0.039401,0.000153
1773292797702423853,-0.076570,-0.043071,9.738789,0.005498,-0.039401,0.000153
1773292797704159374,-0.076570,-0.043071,9.738789,0.005498,-0.039401,-0.001069
1773292797704584374,-0.071785,-0.057428,9.700503,0.005498,-0.039401,-0.001069
1773292797706319791,-0.071785,-0.057428,9.700503,0.004276,-0.040623,0.000153
1773292797706744791,-0.076570,-0.062213,9.719646,0.004276,-0.040623,0.000153
1773292797708480260,-0.076570,-0.062213,9.719646,0.003054,-0.040623,-0.001069
1773292797708905260,-0.081356,-0.052642,9.700503,0.003054,-0.040623,-0.001069
1773292797710640781,-0.081356,-0.052642,9.700503,0.003054,-0.036957,-0.001069
1773292797711065781,-0.095713,-0.047856,9.719646,0.003054,-0.036957,-0.001069
1773292797712801197,-0.095713,-0.047856,9.719646,0.004276,-0.039401,-0.002291
1773292797713226197,-0.076570,-0.047856,9.743574,0.004276,-0.039401,-0.002291
1773292797714961666,-0.076570,-0.047856,9.743574,0.004276,-0.036957,-0.001069
1773292797715386666,-0.066999,-0.043071,9.729217,0.004276,-0.036957,-0.001069
1773292797717122135,-0.066999,-0.043071,9.729217,0.001833,-0.039401,-0.002291
1773292797717547135,-0.076570,-0.062213,9.734002,0.001833,-0.039401,-0.002291
1773292797719282603,-0.076570,-0.062213,9.734002,0.004276,-0.035736,-0.001069
1773292797719707603,-0.081356,-0.057428,9.719646,0.004276,-0.035736,-0.001069
1773292797721443072,-0.081356,-0.057428,9.719646,0.003054,-0.034514,-0.002291
1773292797721868072,-0.086142,-0.038285,9.724431,0.003054,-0.034514,-0.002291
1773292797723603541,-0.086142,-0.038285,9.724431,0.001833,-0.036957,0.000153
1773292797724028541,-0.090927,-0.033500,9.729217,0.001833,-0.036957,0.000153
1773292797725764010,-0.090927,-0.033500,9.729217,0.001833,-0.034514,-0.001069
1773292797726189010,-0.086142,-0.028714,9.710074,0.001833,-0.034514,-0.001069
1773292797727924478,-0.086142,-0.028714,9.710074,0.003054,-0.036957,-0.001069
1773292797728349478,-0.110070,-0.033500,9.695718,0.003054,-0.036957,-0.001069
1773292797730084947,-0.110070,-0.033500,9.695718,0.003054,-0.038179,-0.001069
1773292797730509947,-0.081356,-0.038285,9.681360,0.003054,-0.038179,-0.001069
1773292797732245416,-0.081356,-0.038285,9.681360,0.003054,-0.035736,-0.002291
1773292797732670416,-0.071785,-0.033500,9.719646,0.003054,-0.035736,-0.002291
1773292797734405885,-0.071785,-0.033500,9.719646,0.004276,-0.032070,-0.002291
1773292797734830885,-0.062213,-0.033500,9.753145,0.004276,-0.032070,-0.002291
1773292797736566353,-0.062213,-0.033500,9.753145,0.004276,-0.038179,-0.002291
1773292797736991353,-0.057428,-0.047856,9.705289,0.004276,-0.038179,-0.002291
1773292797738726822,-0.057428,-0.047856,9.705289,0.003054,-0.038179,-0.001069
1773292797739151822,-0.057428,-0.047856,9.729217,0.003054,-0.038179,-0.001069
1773292797740887291,-0.057428,-0.047856,9.729217,0.003054,-0.034514,-0.003512
1773292797741312291,-0.062213,-0.047856,9.729217,0.003054,-0.034514,-0.003512
1773292797743047760,-0.062213,-0.047856,9.729217,0.003054,-0.036957,-0.001069
1773292797743472760,-0.052642,-0.047856,9.705289,0.003054,-0.036957,-0.001069
1773292797745208228,-0.052642,-0.047856,9.705289,0.005498,-0.036957,-0.002291
1773292797745633228,-0.052642,-0.047856,9.690931,0.005498,-0.036957,-0.002291
1773292797747368697,-0.052642,-0.047856,9.690931,0.004276,-0.036957,-0.001069
1773292797747793697,-0.076570,-0.033500,9.695718,0.004276,-0.036957,-0.001069
1773292797749529166,-0.076570,-0.033500,9.695718,0.004276,-0.035736,-0.001069
1773292797749954166,-0.057428,-0.033500,9.705289,0.004276,-0.035736,-0.001069
1773292797751689635,-0.057428,-0.033500,9.705289,0.004276,-0.035736,-0.001069
1773292797752114635,-0.057428,-0.043071,9.686146,0.004276,-0.035736,-0.001069
1773292797753850103,-0.057428,-0.043071,9.686146,0.003054,-0.038179,-0.001069
1773292797754275103,-0.066999,-0.033500,9.724431,0.003054,-0.038179,-0.001069
1773292797756010572,-0.066999,-0.033500,9.724431,0.003054,-0.038179,-0.002291
1773292797756435572,-0.057428,-0.038285,9.734002,0.003054,-0.038179,-0.002291
1773292797758171041,-0.057428,-0.038285,9.734002,0.005498,-0.035736,0.000153
1773292797758596041,-0.071785,-0.047856,9.676575,0.005498,-0.035736,0.000153
1773292797760331510,-0.071785,-0.047856,9.676575,0.006720,-0.039401,-0.001069
1773292797760756510,-0.062213,-0.057428,9.714860,0.006720,-0.039401,-0.001069
1773292797762491978,-0.062213,-0.057428,9.714860,0.006720,-0.035736,-0.001069
1773292797762916978,-0.057428,-0.028714,9.714860,0.006720,-0.035736,-0.001069
1773292797764652447,-0.057428,-0.028714,9.714860,0.005498,-0.040623,0.000153
1773292797765077447,-0.052642,-0.047856,9.705289,0.005498,-0.040623,0.000153
1773292797766812916,-0.052642,-0.047856,9.705289,0.005498,-0.035736,-0.001069
1773292797767237916,-0.052642,-0.052642,9.710074,0.005498,-0.035736,-0.001069
1773292797768973385,-0.052642,-0.052642,9.710074,0.004276,-0.035736,-0.002291
1773292797769398385,-0.057428,-0.047856,9.738789,0.004276,-0.035736,-0.002291
1773292797771133853,-0.057428,-0.047856,9.738789,0.005498,-0.036957,-0.001069
1773292797771558853,-0.043071,-0.047856,9.738789,0.005498,-0.036957,-0.001069
1773292797773294322,-0.043071,-0.047856,9.738789,0.004276,-0.040623,-0.002291
1773292797773719322,-0.033500,-0.038285,9.753145,0.004276,-0.040623,-0.002291
1773292797775454791,-0.033500,-0.038285,9.753145,0.004276,-0.036957,-0.001069
1773292797775879791,-0.043071,-0.052642,9.757931,0.004276,-0.036957,-0.001069
1773292797777615208,-0.043071,-0.052642,9.757931,0.004276,-0.030849,-0.002291
1773292797778040208,-0.047856,-0.038285,9.748360,0.004276,-0.030849,-0.002291
1773292797779775728,-0.047856,-0.038285,9.748360,0.003054,-0.033292,-0.001069
1773292797780200728,-0.047856,-0.043071,9.748360,0.003054,-0.033292,-0.001069
1773292797781936197,-0.047856,-0.043071,9.748360,0.005498,-0.030849,0.000153
1773292797782361197,-0.057428,-0.052642,9.724431,0.005498,-0.030849,0.000153
1773292797784096666,-0.057428,-0.052642,9.724431,0.005498,-0.030849,-0.001069
1773292797784521666,-0.052642,-0.043071,9.734002,0.005498,-0.030849,-0.001069
1773292797786257135,-0.052642,-0.043071,9.734002,0.003054,-0.027183,-0.002291
1773292797786682135,-0.043071,-0.047856,9.729217,0.003054,-0.027183,-0.002291
1773292797788417603,-0.043071,-0.047856,9.729217,0.003054,-0.027183,-0.001069
1773292797788842603,-0.057428,-0.043071,9.714860,0.003054,-0.027183,-0.001069
1773292797790578020,-0.057428,-0.043071,9.714860,0.003054,-0.028405,0.000153
1773292797791003020,-0.043071,-0.028714,9.714860,0.003054,-0.028405,0.000153
1773292797792738541,-0.043071,-0.028714,9.714860,0.001833,-0.028405,-0.001069
1773292797793163541,-0.038285,-0.043071,9.719646,0.001833,-0.028405,-0.001069
1773292797794898958,-0.038285,-0.043071,9.719646,0.003054,-0.025962,-0.001069
1773292797795323958,-0.052642,-0.028714,9.724431,0.003054,-0.025962,-0.001069
1773292797797059426,-0.052642,-0.028714,9.724431,0.004276,-0.021075,-0.001069
1773292797797484426,-0.038285,-0.047856,9.719646,0.004276,-0.021075,-0.001069
1773292797799219895,-0.038285,-0.047856,9.719646,0.001833,-0.023518,-0.001069
1773292797799644895,-0.047856,-0.047856,9.710074,0.001833,-0.023518,-0.001069
1773292797801380416,-0.047856,-0.047856,9.710074,0.003054,-0.021075,-0.001069
1773292797801805416,-0.038285,-0.047856,9.705289,0.003054,-0.021075,-0.001069
1773292797803540885,-0.038285,-0.047856,9.705289,0.003054,-0.025962,0.000153
1773292797803965885,-0.028714,-0.052642,9.738789,0.003054,-0.025962,0.000153
1773292797805701301,-0.028714,-0.052642,9.738789,0.001833,-0.023518,-0.001069
1773292797806126301,-0.052642,-0.038285,9.710074,0.001833,-0.023518,-0.001069
1773292797807861822,-0.052642,-0.038285,9.710074,0.003054,-0.024740,-0.001069
1773292797808286822,-0.033500,-0.033500,9.724431,0.003054,-0.024740,-0.001069
1773292797810022239,-0.033500,-0.033500,9.724431,0.003054,-0.025962,-0.001069
1773292797810447239,-0.038285,-0.047856,9.738789,0.003054,-0.025962,-0.001069
1773292797812182708,-0.038285,-0.047856,9.738789,0.005498,-0.022297,-0.002291
1773292797812607708,-0.038285,-0.028714,9.729217,0.005498,-0.022297,-0.002291
1773292797814343228,-0.038285,-0.028714,9.729217,0.003054,-0.023518,-0.001069
1773292797814768228,-0.038285,-0.033500,9.738789,0.003054,-0.023518,-0.001069
1773292797816503697,-0.038285,-0.033500,9.738789,0.004276,-0.021075,-0.002291
1773292797816928697,-0.057428,-0.043071,9.738789,0.004276,-0.021075,-0.002291
1773292797818664114,-0.057428,-0.043071,9.738789,0.003054,-0.019853,-0.001069
1773292797819089114,-0.038285,-0.047856,9.743574,0.003054,-0.019853,-0.001069
1773292797820824583,-0.038285,-0.047856,9.743574,0.001833,-0.021075,0.000153
1773292797821249583,-0.047856,-0.057428,9.743574,0.001833,-0.021075,0.000153
1773292797822985051,-0.047856,-0.057428,9.743574,0.003054,-0.019853,-0.001069
1773292797823410051,-0.038285,-0.043071,9.724431,0.003054,-0.019853,-0.001069
1773292797825145572,-0.038285,-0.043071,9.724431,0.001833,-0.017410,0.000153
1773292797825570572,-0.043071,-0.043071,9.748360,0.001833,-0.017410,0.000153
1773292797827305989,-0.043071,-0.043071,9.748360,0.000611,-0.018631,0.000153
1773292797827730989,-0.047856,-0.033500,9.724431,0.000611,-0.018631,0.000153
1773292797829466458,-0.047856,-0.033500,9.724431,0.000611,-0.016188,-0.001069
1773292797829891458,-0.052642,-0.043071,9.724431,0.000611,-0.016188,-0.001069
1773292797831626926,-0.052642,-0.043071,9.724431,0.000611,-0.016188,-0.001069
1773292797832051926,-0.057428,-0.052642,9.738789,0.000611,-0.016188,-0.001069
1773292797833787395,-0.057428,-0.052642,9.738789,0.000611,-0.016188,-0.001069
1773292797834212395,-0.047856,-0.038285,9.714860,0.000611,-0.016188,-0.001069
1773292797835947864,-0.047856,-0.038285,9.714860,0.000611,-0.018631,-0.001069
1773292797836372864,-0.038285,-0.043071,9.753145,0.000611,-0.018631,-0.001069
1773292797838108333,-0.038285,-0.043071,9.753145,0.000611,-0.014966,-0.001069
1773292797838533333,-0.047856,-0.043071,9.714860,0.000611,-0.014966,-0.001069
1773292797840268801,-0.047856,-0.043071,9.714860,0.001833,-0.014966,-0.001069
1773292797840693801,-0.038285,-0.038285,9.719646,0.001833,-0.014966,-0.001069
1773292797842429270,-0.038285,-0.038285,9.719646,0.001833,-0.012523,-0.001069
1773292797842854270,-0.047856,-0.052642,9.705289,0.001833,-0.012523,-0.001069
1773292797844589739,-0.047856,-0.052642,9.705289,0.000611,-0.016188,-0.001069
1773292797845014739,-0.033500,-0.043071,9.757931,0.000611,-0.016188,-0.001069
1773292797846750208,-0.033500,-0.043071,9.757931,0.001833,-0.011301,-0.001069
1773292797847175208,-0.028714,-0.043071,9.676575,0.001833,-0.011301,-0.001069
1773292797848910676,-0.028714,-0.043071,9.676575,0.001833,-0.014966,-0.002291
1773292797849335676,-0.038285,-0.047856,9.743574,0.001833,-0.014966,-0.002291
1773292797851071145,-0.038285,-0.047856,9.743574,0.000611,-0.012523,-0.001069
1773292797851496145,-0.038285,-0.047856,9.719646,0.000611,-0.012523,-0.001069
1773292797853231614,-0.038285,-0.047856,9.719646,0.001833,-0.013744,-0.001069
1773292797853656614,-0.052642,-0.052642,9.690931,0.001833,-0.013744,-0.001069
1773292797855392083,-0.052642,-0.052642,9.690931,0.001833,-0.010079,-0.001069
1773292797855817083,-0.033500,-0.052642,9.729217,0.001833,-0.010079,-0.001069
1773292797857552551,-0.033500,-0.052642,9.729217,0.001833,-0.010079,-0.001069
1773292797857977551,-0.023928,-0.057428,9.734002,0.001833,-0.010079,-0.001069
1773292797859713020,-0.023928,-0.057428,9.734002,0.001833,-0.011301,-0.001069
1773292797860138020,-0.033500,-0.038285,9.714860,0.001833,-0.011301,-0.001069
1773292797861873489,-0.033500,-0.038285,9.714860,0.001833,-0.011301,0.000153
1773292797862298489,-0.023928,-0.043071,9.724431,0.001833,-0.011301,0.000153
1773292797864033958,-0.023928,-0.043071,9.724431,0.000611,-0.010079,-0.001069
1773292797864458958,-0.033500,-0.066999,9.667004,0.000611,-0.010079,-0.001069
1773292797866194426,-0.033500,-0.066999,9.667004,0.001833,-0.011301,-0.001069
1773292797866619426,-0.043071,-0.047856,9.714860,0.001833,-0.011301,-0.001069
1773292797868354895,-0.043071,-0.047856,9.714860,0.001833,-0.010079,-0.001069
1773292797868779895,-0.038285,-0.043071,9.738789,0.001833,-0.010079,-0.001069
1773292797870515364,-0.038285,-0.043071,9.738789,0.000611,-0.010079,-0.001069
1773292797870940364,-0.038285,-0.043071,9.700503,0.000611,-0.010079,-0.001069
1773292797872675833,-0.038285,-0.043071,9.700503,0.000611,-0.011301,-0.001069
1773292797873100833,-0.038285,-0.038285,9.710074,0.000611,-0.011301,-0.001069
1773292797874836301,-0.038285,-0.038285,9.710074,-0.000611,-0.010079,0.000153
1773292797875261301,-0.033500,-0.043071,9.695718,-0.000611,-0.010079,0.000153
1773292797876996770,-0.033500,-0.043071,9.695718,-0.000611,-0.008858,-0.001069
1773292797877421770,-0.047856,-0.043071,9.681360,-0.000611,-0.008858,-0.001069
1773292797879157239,-0.047856,-0.043071,9.681360,0.000611,-0.010079,-0.001069
1773292797879582239,-0.052642,-0.028714,9.734002,0.000611,-0.010079,-0.001069
1773292797881317708,-0.052642,-0.028714,9.734002,0.001833,-0.006414,-0.001069
1773292797881742708,-0.019143,-0.033500,9.743574,0.001833,-0.006414,-0.001069
1773292797883478176,-0.019143,-0.033500,9.743574,-0.000611,-0.008858,-0.001069
1773292797883903176,-0.033500,-0.038285,9.667004,-0.000611,-0.008858,-0.001069
1773292797885638593,-0.033500,-0.038285,9.667004,-0.001833,-0.012523,-0.001069
1773292797886063593,-0.047856,-0.047856,9.734002,-0.001833,-0.012523,-0.001069
1773292797887799062,-0.047856,-0.047856,9.734002,-0.000611,-0.005192,0.000153
1773292797888224062,-0.028714,-0.047856,9.719646,-0.000611,-0.005192,0.000153
1773292797889959583,-0.028714,-0.047856,9.719646,-0.000611,-0.007636,0.000153
1773292797890384583,-0.033500,-0.028714,9.719646,-0.000611,-0.007636,0.000153
1773292797892119999,-0.033500,-0.028714,9.719646,0.000611,-0.008858,-0.001069
1773292797892544999,-0.047856,-0.033500,9.676575,0.000611,-0.008858,-0.001069
1773292797894280468,-0.047856,-0.033500,9.676575,0.000611,-0.008858,-0.001069
1773292797894705468,-0.028714,-0.033500,9.762716,0.000611,-0.008858,-0.001069
1773292797896440937,-0.028714,-0.033500,9.762716,-0.000611,-0.007636,0.000153
1773292797896865937,-0.028714,-0.052642,9.714860,-0.000611,-0.007636,0.000153
1773292797898601458,-0.028714,-0.052642,9.714860,0.001833,-0.005192,-0.001069
1773292797899026458,-0.028714,-0.043071,9.738789,0.001833,-0.005192,-0.001069
1773292797900761926,-0.028714,-0.043071,9.738789,0.000611,-0.007636,0.000153
1773292797901186926,-0.028714,-0.043071,9.710074,0.000611,-0.007636,0.000153
1773292797902922343,-0.028714,-0.043071,9.710074,-0.000611,-0.005192,0.000153
1773292797903347343,-0.043071,-0.052642,9.748360,-0.000611,-0.005192,0.000153
1773292797905082864,-0.043071,-0.052642,9.748360,-0.000611,-0.003971,-0.001069
1773292797907243645,-0.043071,-0.052642,9.748360,0.000611,-0.006414,-0.001069
1773292797909405624,-0.043071,-0.052642,9.748360,-0.001833,-0.005192,-0.001069
1773292797911565937,-0.043071,-0.052642,9.748360,-0.003054,-0.003971,-0.001069
1773292797913726249,-0.043071,-0.052642,9.748360,-0.000611,-0.005192,0.000153
1773292797915886301,-0.043071,-0.052642,9.748360,-0.000611,-0.003971,0.000153
1773292797918046353,-0.043071,-0.052642,9.748360,-0.001833,-0.001527,-0.001069
1773292797920206406,-0.043071,-0.052642,9.748360,0.000611,-0.001527,-0.001069
1773292797922366458,-0.043071,-0.052642,9.748360,-0.000611,-0.002749,0.000153
1773292797924526926,-0.043071,-0.052642,9.748360,-0.001833,-0.000305,0.000153
1773292797926687395,-0.043071,-0.052642,9.748360,-0.001833,-0.000305,0.000153
1773292797928847864,-0.043071,-0.052642,9.748360,0.000611,0.002138,0.000153
1773292797931008333,-0.043071,-0.052642,9.748360,0.001833,-0.000305,0.000153
1773292797933168801,-0.043071,-0.052642,9.748360,0.001833,-0.001527,0.000153
1773292797935329270,-0.043071,-0.052642,9.748360,-0.001833,0.002138,0.000153
1773292797937489739,-0.043071,-0.052642,9.748360,-0.000611,-0.002749,0.000153
1773292797939650208,-0.043071,-0.052642,9.748360,-0.000611,-0.005192,-0.001069
1773292797941810676,-0.043071,-0.052642,9.748360,0.001833,-0.008858,-0.001069
1773292797943971145,-0.043071,-0.052642,9.748360,-0.000611,-0.003971,0.000153
1773292797946131614,-0.043071,-0.052642,9.748360,0.000611,-0.002749,-0.001069
1773292797948292083,-0.043071,-0.052642,9.748360,0.000611,-0.005192,-0.001069
1773292797950452551,-0.043071,-0.052642,9.748360,0.001833,-0.008858,0.000153
1773292797952613020,-0.043071,-0.052642,9.748360,0.000611,-0.010079,-0.001069
1773292797954773489,-0.043071,-0.052642,9.748360,0.001833,-0.007636,0.000153
1773292797956933958,-0.043071,-0.052642,9.748360,0.000611,-0.007636,-0.001069
1773292797959094426,-0.043071,-0.052642,9.748360,0.001833,-0.008858,-0.001069
1773292797961254895,-0.043071,-0.052642,9.748360,0.000611,-0.007636,0.000153
1773292797963415364,-0.043071,-0.052642,9.748360,0.003054,-0.012523,0.000153
1773292797965575833,-0.043071,-0.052642,9.748360,0.000611,-0.008858,-0.001069
1773292797967736301,-0.043071,-0.052642,9.748360,0.000611,-0.011301,-0.001069
1773292797969896770,-0.043071,-0.052642,9.748360,0.003054,-0.008858,-0.001069
1773292797972057239,-0.043071,-0.052642,9.748360,0.001833,-0.012523,-0.001069
1773292797974217708,-0.043071,-0.052642,9.748360,0.004276,-0.010079,-0.001069
1773292797976378176,-0.043071,-0.052642,9.748360,0.004276,-0.006414,0.000153
1773292797978538645,-0.043071,-0.052642,9.748360,0.004276,-0.007636,-0.001069
1773292797980699114,-0.043071,-0.052642,9.748360,0.001833,-0.011301,-0.001069
1773292797982859583,-0.043071,-0.052642,9.748360,0.000611,-0.007636,0.000153
1773292797985020051,-0.043071,-0.052642,9.748360,0.001833,-0.012523,-0.001069
1773292797987180520,-0.043071,-0.052642,9.748360,0.000611,-0.010079,-0.001069
1773292797989340989,-0.043071,-0.052642,9.748360,0.000611,-0.008858,0.000153
1773292797991501458,-0.043071,-0.052642,9.748360,0.001833,-0.010079,-0.001069
1773292797993661926,-0.043071,-0.052642,9.748360,0.001833,-0.008858,-0.001069
1773292797995822395,-0.043071,-0.052642,9.748360,0.000611,-0.010079,0.000153
1773292797997982864,-0.043071,-0.052642,9.748360,0.000611,-0.008858,-0.001069
1773292798000143333,-0.043071,-0.052642,9.748360,-0.000611,-0.010079,0.000153
1773292798002303801,-0.043071,-0.052642,9.748360,0.000611,-0.008858,0.000153
1773292798004464270,-0.043071,-0.052642,9.748360,-0.000611,-0.008858,0.000153
1773292798006624739,-0.043071,-0.052642,9.748360,0.001833,-0.003971,-0.001069
1773292798008785208,-0.043071,-0.052642,9.748360,-0.001833,-0.003971,-0.001069
1773292798010945676,-0.043071,-0.052642,9.748360,-0.000611,-0.006414,-0.001069
1773292798013106145,-0.043071,-0.052642,9.748360,0.000611,-0.005192,0.000153
1773292798015266614,-0.043071,-0.052642,9.748360,-0.000611,-0.003971,-0.001069
1773292798017427083,-0.043071,-0.052642,9.748360,0.000611,-0.006414,-0.001069
1773292798019587551,-0.043071,-0.052642,9.748360,-0.000611,-0.010079,0.000153
1773292798021748020,-0.043071,-0.052642,9.748360,0.000611,-0.002749,-0.002291
1773292798023908489,-0.043071,-0.052642,9.748360,0.000611,-0.005192,-0.001069
1773292798026068958,-0.043071,-0.052642,9.748360,0.000611,-0.002749,-0.001069
1773292797905507864,-0.052642,-0.047856,9.719646,0.000611,-0.002749,-0.001069
1773292797907668645,-0.023928,-0.047856,9.724431,0.000611,-0.002749,-0.001069
1773292797909830624,-0.047856,-0.038285,9.748360,0.000611,-0.002749,-0.001069
1773292797911990937,-0.043071,-0.057428,9.695718,0.000611,-0.002749,-0.001069
1773292797914151249,-0.028714,-0.057428,9.743574,0.000611,-0.002749,-0.001069
1773292797916311301,-0.038285,-0.043071,9.705289,0.000611,-0.002749,-0.001069
1773292797918471353,-0.047856,-0.052642,9.724431,0.000611,-0.002749,-0.001069
1773292797920631406,-0.033500,-0.047856,9.738789,0.000611,-0.002749,-0.001069
1773292797922791458,-0.062213,-0.047856,9.686146,0.000611,-0.002749,-0.001069
1773292797924951926,-0.043071,-0.038285,9.743574,0.000611,-0.002749,-0.001069
1773292797927112395,-0.033500,-0.043071,9.686146,0.000611,-0.002749,-0.001069
1773292797929272864,-0.028714,-0.033500,9.719646,0.000611,-0.002749,-0.001069
1773292797931433333,-0.023928,-0.047856,9.705289,0.000611,-0.002749,-0.001069
1773292797933593801,-0.038285,-0.023928,9.705289,0.000611,-0.002749,-0.001069
1773292797935754270,-0.028714,-0.033500,9.700503,0.000611,-0.002749,-0.001069
1773292797937914739,-0.028714,-0.043071,9.719646,0.000611,-0.002749,-0.001069
1773292797940075208,-0.052642,-0.057428,9.643075,0.000611,-0.002749,-0.001069
1773292797942235676,-0.038285,-0.052642,9.738789,0.000611,-0.002749,-0.001069
1773292797944396145,-0.043071,-0.047856,9.700503,0.000611,-0.002749,-0.001069
1773292797946556614,-0.043071,-0.028714,9.714860,0.000611,-0.002749,-0.001069
1773292797948717083,-0.038285,-0.043071,9.628718,0.000611,-0.002749,-0.001069
1773292797950877551,-0.023928,-0.043071,9.705289,0.000611,-0.002749,-0.001069
1773292797953038020,-0.038285,-0.047856,9.705289,0.000611,-0.002749,-0.001069
1773292797955198489,-0.043071,-0.052642,9.695718,0.000611,-0.002749,-0.001069
1773292797957358958,-0.047856,-0.052642,9.681360,0.000611,-0.002749,-0.001069
1773292797959519426,-0.028714,-0.043071,9.724431,0.000611,-0.002749,-0.001069
1773292797961679895,-0.033500,-0.033500,9.705289,0.000611,-0.002749,-0.001069
1773292797963840364,-0.038285,-0.028714,9.710074,0.000611,-0.002749,-0.001069
1773292797966000833,-0.033500,-0.043071,9.705289,0.000611,-0.002749,-0.001069
1773292797968161301,-0.047856,-0.033500,9.753145,0.000611,-0.002749,-0.001069
1773292797970321770,-0.019143,-0.047856,9.667004,0.000611,-0.002749,-0.001069
1773292797972482239,-0.014357,-0.038285,9.729217,0.000611,-0.002749,-0.001069
1773292797974642708,-0.023928,-0.047856,9.729217,0.000611,-0.002749,-0.001069
1773292797976803176,-0.038285,-0.038285,9.734002,0.000611,-0.002749,-0.001069
1773292797978963645,-0.023928,-0.043071,9.681360,0.000611,-0.002749,-0.001069
1773292797981124114,-0.028714,-0.043071,9.714860,0.000611,-0.002749,-0.001069
1773292797983284583,-0.033500,-0.038285,9.743574,0.000611,-0.002749,-0.001069
1773292797985445051,-0.043071,-0.047856,9.705289,0.000611,-0.002749,-0.001069
1773292797987605520,-0.028714,-0.043071,9.738789,0.000611,-0.002749,-0.001069
1773292797989765989,-0.023928,-0.047856,9.743574,0.000611,-0.002749,-0.001069
1773292797991926458,-0.038285,-0.043071,9.690931,0.000611,-0.002749,-0.001069
1773292797994086926,-0.028714,-0.057428,9.705289,0.000611,-0.002749,-0.001069
1773292797996247395,-0.023928,-0.038285,9.719646,0.000611,-0.002749,-0.001069
1773292797998407864,-0.038285,-0.038285,9.724431,0.000611,-0.002749,-0.001069
1773292798000568333,-0.023928,-0.033500,9.719646,0.000611,-0.002749,-0.001069
1773292798002728801,-0.023928,-0.033500,9.738789,0.000611,-0.002749,-0.001069
1773292798004889270,-0.023928,-0.038285,9.724431,0.000611,-0.002749,-0.001069
1773292798007049739,-0.033500,-0.043071,9.719646,0.000611,-0.002749,-0.001069
1773292798009210208,-0.038285,-0.047856,9.738789,0.000611,-0.002749,-0.001069
1773292798011370676,-0.023928,-0.043071,9.729217,0.000611,-0.002749,-0.001069
1773292798013531145,-0.009571,-0.038285,9.743574,0.000611,-0.002749,-0.001069
